Procedure,Outcome,Product Line,Product,Author ,Product Line,Article Title,Reference,Outcome/Comments,Abstract,Hyperlink,
To compare bipolar plasmakinetic (PK) with standard monopolar transurethral resection of the prostate (TURP).

Methods
A total of 70 patients were prospectively randomized into two groups: 35 patients underwent PK TURP with the Gyrus device, and 35 patients underwent standard monopolar TURP. We evaluated the time to catheter removal and hospital discharge, operating time, blood loss, postoperative irrigation, complications, urinary flow rates, symptom relief, and postvoid residual volumes.

Results
At baseline, the study groups were comparable in age, prostate volume, mean prostate-specific antigen value, International Prostate Symptom Score, quality-of-life score, flow rate, and postvoid residual volume. The mean catheterization time was 72 and 100 hours in the PK and standard groups, respectively. This difference was statistically significant (P <0.05), as was the difference in the time to hospital discharge. No difference was found in the mean resection time, amount of resected tissue, or variations in hemoglobin and sodium levels. The improvement in flow rate, postvoid residual volume, International Prostate Symptom Score, and quality-of-life score was comparable between the two groups at 12 months of follow-up.

Conclusions
In our experience, PK TURP showed comparable perioperative results to those obtained with standard TURP, but with more favorable postoperative outcomes. The resection time and blood loss were similar between the two groups, but the need for continuous bladder irrigation after surgery and time to catheter removal and hospital discharge were significantly shorter in the PK group.",http://www.goldjournal.net/article/S0090-4295(05)01129-5/abstract,

TURP,Blood loss,PK,Resection Loop / Other Electrode,Giulianelli,PK,Comparative randomized study on the efficaciousness of treatment of BOO due to BPH in patients having till 100 gr prostate using endoscopic Gyrus prostate resection vs. opsu.,Unmoderated Poster Session  POS-02.71 Urology 70 (Supp 3A) Sept 2007,"Shorter periods of catheterization, hospitalization, retreatments and fewer hemotransfusions.",,http://www.goldjournal.net/article/S0090-4295(07)01545-2/fulltext,

TURP,Blood loss,PK,Resection Loop / Other Electrode,Patankar,PK,PlasmaKinetic Superpulse Transurethral Resection versus Conventional TURP,"Journal of Endourology Volume 20, Number 3, March 2006",Blood loss less in PKTURP vs Monopolar 140 ml vs 283 ml; Cath time less in PK TURP vs Monopolar 18 hrs vs 42 hrs.,"Purpose: To compare the efficacy and safety of the PlasmaKinetic (PK) Superpulse system with that of conventional transurethral resection of the prostate (TURP) in terms of restoration of urinary flow and early postoperative course. 

Patients and Methods: One hundred five men older than 45 years with lower-urinary tract symptoms associated with benign prostatic hyperplasia (BPH) were randomized, 51 undergoing standard TURP with glycine as the irrigation fluid and 53 TURP with the PK Superpulse system with normal saline as irrigant. The operative time, intraoperative blood loss, catheter time, change in serum electrolytes (particularly sodium), and uroflowmetry and American Urological Association (AUA) Symptom Scores were compared. 

Results: The blood loss as well as the catheter time observed in the PK Superpulse arm were significantly less than those in the conventional-TURP arm. The mortality rate was 0 in both the arms. The mean operative time was less in the PK Superpulse arm, although not significantly so. Hyponatremia was statistically insignificant. Significant changes were observed in the AUA Scores in both arms. 

Conclusion: The PK Superpulse system provides faster removal of tissue in a bloodless field with better views and a safer environment of saline irrigation with efficacy comparable to that of conventional TURP. However, further randomized trials with extended follow-up may be needed to better define the role of the PK Superpulse system in treating patients with symptomatic BPH. ",http://www.liebertonline.com/doi/abs/10.1089/end.2006.20.215,

TURP,Blood loss,PK,Resection Loop / Other Electrode,Yang,PK,Gyrus PlasmaSect:  Is it better than Monopolar TURP?,Urol Int 2004:73(3):258-61,"Comparable prostate volume, IPSS/AUA, Qol, Qmax, PVR.  Reduced blood loss, catheterization & LOS","Introduction: This randomized prospective study was conducted to compare the efficacy and safety of the Gyrus Plasmasect loop bipolar transurethral resection of prostate (TURP) and conventional monopolar TURP in the treatment of benign prostatic hyperplasia (BPH). Materials and Methods: A total of 117 men were enrolled in this study. Fifty-eight patients underwent Gyrus Plasmasect TURP and 59 patients underwent monopolar TURP. They were followed up for 3 months after surgery. Results: Significant improvements were seen postoperatively in both the Gyrus and monopolar groups in terms of prostatic volume, International Prostate Symptom Score, quality of life score, peak flow rate, and post-void residual urine volume. However, the degree of improvement was not statistically different between the 2 groups. Significantly less blood loss, shorter postoperative catheterization time and length of hospital stay were seen in the Gyrus group. Conclusions: Gyrus Plasmasect TURP yielded comparable results to monopolar TURP; however, this is only a preliminary study and follow-up is necessary to assess its long-term efficacy.",http://content.karger.com/produktedb/produkte.asp?typ=fulltext&file=UIN2004073003258,

TURP,Cath Time,PK,Resection Loop / Other Electrode,de Sio,PK,Gyrus Bipolar Versus Standard Monopolar TURP:  A Randomized Prospective Trial,"Journal of Urology  Volume 67, Number 1, 2006","Cath time 72hrs vs. 100 hrs (p<0.05), LOS shorter, improving hemostasis, reducing risk of hyponatremia","Objectives
To compare bipolar plasmakinetic (PK) with standard monopolar transurethral resection of the prostate (TURP).

Methods
A total of 70 patients were prospectively randomized into two groups: 35 patients underwent PK TURP with the Gyrus device, and 35 patients underwent standard monopolar TURP. We evaluated the time to catheter removal and hospital discharge, operating time, blood loss, postoperative irrigation, complications, urinary flow rates, symptom relief, and postvoid residual volumes.

Results
At baseline, the study groups were comparable in age, prostate volume, mean prostate-specific antigen value, International Prostate Symptom Score, quality-of-life score, flow rate, and postvoid residual volume. The mean catheterization time was 72 and 100 hours in the PK and standard groups, respectively. This difference was statistically significant (P <0.05), as was the difference in the time to hospital discharge. No difference was found in the mean resection time, amount of resected tissue, or variations in hemoglobin and sodium levels. The improvement in flow rate, postvoid residual volume, International Prostate Symptom Score, and quality-of-life score was comparable between the two groups at 12 months of follow-up.

Conclusions
In our experience, PK TURP showed comparable perioperative results to those obtained with standard TURP, but with more favorable postoperative outcomes. The resection time and blood loss were similar between the two groups, but the need for continuous bladder irrigation after surgery and time to catheter removal and hospital discharge were significantly shorter in the PK group.",http://www.goldjournal.net/article/S0090-4295(05)01129-5/abstract,

TURP,Cath Time,PK,Resection Loop / Other Electrode,Gilleran,PK,Safety of Bipolar Electrocautery TURP:  Preliminary Findings,"Journal of Endourology, Sept 2003, Vol 17, No 1, 337-359","Minimal change in serum sodium, chloride, hemoglobin or hemocrit levels.  Hospital stay 1.8 days, catherization 1.6 days","Introduction and Objective With the improvement of
medical therapy and minimally invasive surgical treatments
for benign prostatic hypertrophy, the number of
transurethral resection of prostates (TURP) done during
urology training is decreasing. With fewer TURPS, proficiency
in this basic urologic technique has decreased,
leading to longer resection times. Hence, the risk for
fluid absorption, water toxicity, and potential electrolyte
abnormalities (“TUR syndrome”) using hypotonic irrigant
is also increased. We propose to demonstrate the
safety of bipolar electrocautery TURP with the Gyrus PK
system using normal saline as irrigant.
Methods Eighteen males, ages 54-85, underwent saline
TURP from June 2002 to April 2003. Serum sodium,
chloride, hemoglobin, and hematocrit levels were drawn
one hour prior to and following TURP. Resection time,
tissue weights on pathologic examination, hospital stay,
blood transfusions, and catheter time were recorded and
analyzed.
Results Mean age was 69.6 years (range 54-85). Mean
pre and post resection sodium levels were 138.9 and
138.8 mEq/l (130-142 and 134-143). Mean pre and
post resection chloride levels were 106.5 and 108.9
mEq/l (102-114 and 106-116). Mean pre and post resection
hemoglobin and hematocrit levels were 12.9 and
39.3 g/dl (8.7-15.2 and 33.7-46.7), and 12.0 and 36.9
g/dl (8.2-14.4 and 27.5-43.7), respectively. Mean resection
time was 74.7 minutes (45-140). Mean tissue
weight was 22.0 grams (5-56). Average hospital stay
was 1.8 days and average catheter time was 1.6 days.
There was no statistically significant difference between
the pre and post resection values for any parameter.
One patient developed a postoperative urethral stricture,
and one patient required repeat endoscopy for persistent
hematuria.
Conclusion Bipolar TURP using saline is a safe alternative,
and is technically no different than traditional
monopolar TURP.",http://www.liebertonline.com/doi/abs/10.1089/089277903769239090?prevSearch=allfield%253A%2528Gilleran%2BJP%2529&searchHistoryKey=,

TURP,Cath Time,PK,Resection Loop / Other Electrode,Giulianelli,PK,Comparative randomized study on the efficaciousness of treatment of BOO due to BPH in patients having till 100 gr prostate using endoscopic Gyrus prostate resection vs. opsu.,Unmoderated Poster Session  POS-02.71Urology 70 (Supp 3A)  Sept 2007,"Shorter periods of catheterization, hospitalization, retreatments and fewer hemotransfusions.",,http://www.goldjournal.net/article/S0090-4295(07)01545-2/fulltext,

TURP,Cath Time,PK,Resection Loop / Other Electrode,Nuhoglu,PK,PlasmaKinetic Prostate Resection in the Treatment of Benign Prostate Hyperplasia:  Results of 1-year followup.,"International Journal of Urology (2006) 13, 21-24",Cath time 42 vs 75 hrs = shorter LOS,"Aim: In our randomized prospective study, we aimed to evaluate the efficiency of plasmakinetic resection of prostate (PKRP) by comparing the preoperative and postoperative results of the transurethral resection of prostate (TURP) and PKRP techniques which we administered in patients with benign prostate hyperplasia (BPH) in our clinic.

Methods: Of 57 patients for whom we thought an operative intervention was necessary, 30 cases in the first group had a TURP and 24 cases in the second group had a PKRP. International prostate symptom scores (I-PSS), uroflowmetry, measurement of residual urine amount and ultrasonography were performed for each patient both preoperatively and postoperatively (first month and first year). Operation times, urethral catheterization times, preoperative and postoperative Hb, Htc and serum Na values of the patients were compared and the complications of the groups were also compared.

Results: On first month and first year follow up between the groups, there was no significant statistical difference in I-PSS, maximum flow rate, average flow, residual urine and size of the prostate. The decrease in serum Na level was found to be significantly higher in the TURP group (P < 0.05). The operation times were not significantly different between the groups. While the postoperative catheterization time was 75.7 h in TURP group, it was found to be 42 h in PKRP group and it was clear that catheterization time was significantly shorter (P < 0001).

Conclusion: It is obvious that PKRP is as efficient as TURP and it has a similar morbidity. In our opinion, PKRP makes a promising treatment for BPH with its advantages, such as early removal of postoperative urethral catheter, a shorter hospital stay and the absence of TUR syndrome risk.",http://onlinelibrary.wiley.com/doi/10.1111/j.1442-2042.2006.01218.x/abstract,

TURP,Cath Time,PK,Resection Loop / Other Electrode,Patankar,PK,PlasmaKinetic Superpulse Transurethral Resection versus Conventional TURP,"Journal of Endourology Volume 20, Number 3, March 2006",Blood loss less in PKTURP vs Monopolar 140 ml vs 283 ml; Cath time less in PK TURP vs Monopolar 18 hrs vs 42 hrs.,"Purpose: To compare the efficacy and safety of the PlasmaKinetic (PK) Superpulse system with that of conventional transurethral resection of the prostate (TURP) in terms of restoration of urinary flow and early postoperative course. 

Patients and Methods: One hundred five men older than 45 years with lower-urinary tract symptoms associated with benign prostatic hyperplasia (BPH) were randomized, 51 undergoing standard TURP with glycine as the irrigation fluid and 53 TURP with the PK Superpulse system with normal saline as irrigant. The operative time, intraoperative blood loss, catheter time, change in serum electrolytes (particularly sodium), and uroflowmetry and American Urological Association (AUA) Symptom Scores were compared. 

Results: The blood loss as well as the catheter time observed in the PK Superpulse arm were significantly less than those in the conventional-TURP arm. The mortality rate was 0 in both the arms. The mean operative time was less in the PK Superpulse arm, although not significantly so. Hyponatremia was statistically insignificant. Significant changes were observed in the AUA Scores in both arms. 

Conclusion: The PK Superpulse system provides faster removal of tissue in a bloodless field with better views and a safer environment of saline irrigation with efficacy comparable to that of conventional TURP. However, further randomized trials with extended follow-up may be needed to better define the role of the PK Superpulse system in treating patients with symptomatic BPH. ",http://www.liebertonline.com/doi/abs/10.1089/end.2006.20.215,

TURP,Cath Time,PK,Resection Loop / Other Electrode,Tan,PK,BPH:  gyrus loop TURP versus conventional TURP:  prospective trial - 3 yr followup,"Podium Session  POD-06.05  Urology 70 (Supp 3A), Sept 2007",13.6 hours of Catheter time  for PK TURP vs. monopolar,,,

TURP,Cath Time,PK,Resection Loop / Other Electrode,Yang,PK,Gyrus PlasmaSect:  Is it better than Monopolar TURP,Urol Int 2004:73(3):258-61,"PK Loop.  Comparable prostate volume, IPSS/AUA, Qol, Qmax, PVR.  Reduced blood loss, catheterization & LOS","Introduction: This randomized prospective study was conducted to compare the efficacy and safety of the Gyrus Plasmasect loop bipolar transurethral resection of prostate (TURP) and conventional monopolar TURP in the treatment of benign prostatic hyperplasia (BPH). Materials and Methods: A total of 117 men were enrolled in this study. Fifty-eight patients underwent Gyrus Plasmasect TURP and 59 patients underwent monopolar TURP. They were followed up for 3 months after surgery. Results: Significant improvements were seen postoperatively in both the Gyrus and monopolar groups in terms of prostatic volume, International Prostate Symptom Score, quality of life score, peak flow rate, and post-void residual urine volume. However, the degree of improvement was not statistically different between the 2 groups. Significantly less blood loss, shorter postoperative catheterization time and length of hospital stay were seen in the Gyrus group. Conclusions: Gyrus Plasmasect TURP yielded comparable results to monopolar TURP; however, this is only a preliminary study and follow-up is necessary to assess its long-term efficacy.",http://content.karger.com/produktedb/produkte.asp?typ=fulltext&file=UIN2004073003258,

TURP,Cath Time,PK,Resection Loop / Other Electrode,Yoon,PK,Transurethral resection of the prostate with a bipolar tissue management system compared to conventional monopolar resectoscope:  one-year outcome.,Journal of Urology Medline abstract.  Yonsie Med J 2006:  47:715-20,"49 PK TURP, 53 Monopolar TURP:  Duration of catheter use 2.28 days vs. 3.12 days.  Length of Stay 3.52 days vs. 4.27 days","The purpose of the present study was to evaluate the efficacy
and safety of bipolar transurethral prostatectomy
(TURP) using the GyrusTM PlasmaKinetic System compared
with conventional monopolar TURP. This study included 102
patients with benign prostatic hyperplasia (BPH) who underwent
TURP from January 2003 to March 2005. In all, 49
consecutive patients had bipolar and 53 had monopolar
TURP. All patients were assessed by preoperative and
postoperative International Prostate Symptom Score (IPSS),
uroflowmetry, transrectal ultrasonography, operative time,
weight of resected tissue, change in serum sodium and
hemoglobin, duration of catheter use, length of hospital stay,
and complication rates. Significant improvement was seen
postoperatively in both groups, and no difference was
observed in the resection time, weight of resected tissue,
change in serum sodium and hemoglobin, improvement of
IPSS and peak flow rate (Qmax), or complication rates over
the 12-month follow-up in both groups. There was, however,
a significant difference in duration of catheter use and
hospital stay. Duration of catheter use (2.28 days vs. 3.12
days) and hospital stay (3.52 days vs. 4.27 days) were shorter
in the bipolar group (p = 0.012 vs. p = 0.034, respectively).
Our results demonstrate that bipolar TURP using the GyrusTM
Plasma Kinetic System is as effective as conventional
monopolar TURP with the additional advantage of reduced
length of catheter use and hospital stay. Bipolar TURP is a
promising new technique that may prove to be a good
alternative to conventional TURP in the future.",http://synapse.koreamed.org/Synapse/Data/PDFData/0069YMJ/ymj-47-715.pdf,

TURP,Cost Effective,PK,Resection Loop / Other Electrode,Ruiz-Deya,PK,Mnimally Invasive Treatment of BPH Using a Novel Electrocautery System (Gyrus):  A Retrospective Financial Analysis vs. TURP,"Tulane Univ Med Center, Dept of Urology","Proc time 56 min vs 76 MP despite larger gland size in PK cases.  Operative room charges were 7.2% less for PK TURP, despite larger size of gland, LOS .5 for PK vs 1.2 for MP","Purpose: Traditional treatment of BPH has been transurethral resection of the
prostate (TURP) utilizing standard monopolar electrocautery. While this procedure
has been historically successful, the complications and inherent costs can be
significant. TUR with the Gyrus System using 90% normal saline is a new modality
to treat bladder outlet obstruction secondary to BPH. The system has been
designed to work in a saline environment with the ability to resect and vaporize
tissue simultaneously. The use of saline has the potential to limit TUR syndrome,
minimize the limits of large prostate resections and effectively control hemostasis.
We present a retrospective comparative analysis of the Gyrus procedure as
compare to the standard monopolar resection, from a financial perspective.
Materials and Methods: Between 2000 and 2001, 22 patients were treated with
the Gyrus Saline TUR System of which 16 were available for long-term followup.
All patients underwent AUA scores, TRUS for gland measurement and urodynamic
evaluation. Patients were then followed with post-op AUA scores and
uroflow evaluations. Detailed itemized charge data from individual patient charts
treated with Saline TURP were compared with similar data from patients who
underwent standard monopolar TURP. Charges were used for comparison as institutional
policy prohibits publication of actual dollar cost amounts. Yearly financial
data were adjusted for medical inflation by 4.6%, between 2001 and 2002
data.
Results: For Saline TURP the average operative time (minutes) was 56.0 6
16 compared to 76.1 6 23 for monopolar (p 5 0.044). Mean gland size (gm) was
57.986 15.84 versus 43.336 17.14 for Saline TUR and monopolar respectively
(p 5 0.052). Mean operative room charges were 7.2% less for Saline TURP (p 5
0.094) despite the significant difference in prostate size. Average length of stay
was significantly shorter for Saline TURP versus monopolar; 0.5 days 6 0.05
versus 1.2 days 6 0.6 (p 5 0.013).",http://www.liebertonline.com/doi/abs/10.1089/089277902320436558?prevSearch=allfield%253A%252838.%2509Ruiz-Deya%2BG%252C%2BHellstrom%2BW%2B%2526%2BThomas%2BR%2529&searchHistoryKey=,

TURP,Cost Effective,PK,Resection Loop / Other Electrode,Starkman,PK,"Comparison of Bipoloar  Transurethral Resection of the Prostate with Standard Transurethral Prostatectomy:  Shorter Stay, Earlier Catheter Removal and Fewer Complications","BJU International, Jan 2005, Vol 95, 69-71","Earlier removal of catheter, earlier discharge, potential cost savings $1,200/patient/day .  Smaller glands do not require Bladder Irrigation, means procedure can be done on a same day basis.","Authors from Detroit assess the use of the bipolar TURP against the monopolar technique; there were relatively few patients, reflecting the decreasing requirement for TURP in the USA. In addition, the amount of resected tissue was not particularly large, almost certainly a reflection of the decreasing size of resected prostatic tissue in that country. They found the bipolar TURP to have many advantages over standard monopolar TURP, and these are described.

Acute urinary retention is a common urological emergency, and authors from London found that it had a measurable impact on the health-related quality of life of patients who develop this problem. They describe particularly how painful a condition it is, and that it had a significant economic burden.
OBJECTIVE
To assess bipolar transurethral prostatectomy (TURP) using the Gyrus system (Gyrus Medical, Maple Grove, MD) compared with a standard monopolar TURP.
PATIENTS AND METHODS
All 43 patients undergoing TURP from November 2000 to August 2002 were reviewed retrospectively; the 1.5-year observation period allowed for the detection of late complications. In all, 18 consecutive patients had standard and 25 had bipolar TURP.
RESULTS
The resection was 18 g for standard and 15 g for the Gyrus TURP (part of the Gyrus chips are vaporized during resection). The Foley catheter was removed sooner (1.8 vs 3.2 days) and the hospital stay was less in the Gyrus group (1.2 vs 2.1 days). Acute complications occurred in a third of the standard group and four (16%) of the Gyrus group. Long-term complications were comparable, at two each in the standard and Gyrus groups. Four patients (15%) with small glands went home on the day of surgery, needing no bladder irrigation after Gyrus TURP.
CONCLUSION
Few innovations in TURP technique have been described in the past few decades but comparing Gyrus to standard TURP showed that the former allows earlier removal of the urinary catheter and earlier discharge from hospital, while decreasing complications. The Gyrus system also has other benefits; it allows coagulation of tissue during resection, resulting in excellent intraoperative visualization, and normal saline is used as the irrigant fluid, reducing the potential for TUR syndrome. The shorter stay after Gyrus TURP can result in cost savings of up to $1200/patient/day at our institution.",http://onlinelibrary.wiley.com/doi/10.1111/j.1464-410X.2005.05253.x/abstract,

TURP,Day Case,PK,Resection Loop / Other Electrode,Eaton,PK,"Catheter-Free, Day-Case Prostatectomy Using the Gyrus Superpulse and Supersect Loop",BAUS 2004 PRESENTATION,"Super Loop.  Day case, catheterization, no re-admissions, lack of analgesic requirements.",,,

TURP,Day Case,PK,Resection Loop / Other Electrode,Eaton,PK,The Provision of Transurethral Prostatectomy on a Day-Case Basis using Bipolar Kinetic Technology,"British Journal of Urology Intl, 2002 89, ","85% of patients studied were able to return home on the same day as surgery.  All successfully voided at 48 hrs, 78% felt procedure was acceptable as a day case.  After 4 months mean improvement in flow rate = 255-250%.","Objective To evaluate, in a prospective study, the potential for providing elective transurethral prostatectomy on a day-case basis, using new bipolar electrosurgical technology.

Patients and methods Forty men with confirmed bladder outlet obstruction caused by benign prostatic enlargement underwent plasma kinetic vaporization of the prostate (PKVP) in the Day Surgery Unit; they were scheduled to be discharged on the day of surgery with an indwelling catheter, returning for a trial removal of the catheter at 48 h, and followed up at 2 and 4 months after surgery.

Results Thirty-four (85%) of the 40 patients were able to return home on the day of surgery. All patients, including the six who failed to return home as a day-case, successfully voided at 48 h; 78% felt the procedure was acceptable on a day-case basis. At 4 months the mean improvement in the International Prostate Symptom Score and Quality of Life score were 64% and 84%, respectively. The mean improvement in flow rate was 200–250%.

Conclusion PKVP effectively relieves prostatic obstruction, at least in the short-term (a longer term follow-up is required). The procedure can be delivered safely on a day-case basis and was very acceptable to the patients.",http://onlinelibrary.wiley.com/doi/10.1046/j.1464-410X.2002.02673.x/abstract,

TURP,ED,PK,Resection Loop / Other Electrode,Tan,PK,BPH:  gyrus loop TURP versus conventional TURP:  prospective trial - 3 yr followup,"Podium Session  POD-06.05  Urology 70 (Supp 3A), Sept 2007","Sample size:  51 patients w/ monopolar, 103 patients with PK TURP.  3 patients in the monopolar group reported reduced ability to achieve erections while none were reported in the PK TURP group.1.1 Length of stay for PK TURP vs 3.7 days for cTUR.13.6 hours of Catheter time  for PK TURP vs. monopolar",,,

TURP,Effects of Dutasteride,PK,Resection Loop / Other Electrode,Kravchick,PK,Effect of Short-term Dutasteride Therapy on Prostrate Vascularity in Patients with BPH:  A Pilot Study,Basic Research Symposium  BR4-02  Barzilai Medical Center,"Six weeks of Dutasteride treatment may reduce prostate tissue vascularity in the area proximal to verumontanum, thereby making it possible to be used in patients scheduled for TURP.","Introduction & Objectives: Last studies have shown that finasteride decreases
expression of vascular endothelial growth factor (VEGF) and significantly decreases
microvessel density in prostatic suburethral tissue. In this study we assessed a possible
influence of dutasteride (types 1 and 2 isoenzymes of 5-alpha-reductase) on prostate
tissue vascularity. We also try to evaluate whether preoperative treatment with dutasteride
could help to avoid excessive bleeding in patients undergoing TUR-P.
Material & Methods: This pilot study has 2 phases. All patients enrolled in the study had
PSA < 4 ng/ml and normal DRE. In the first phase we included 32 patients. CDS was
performed before and 6 weeks after treatment with 0.5 mg dutasteride/day. The entire
prostate gland was examined employing a step-like technique with 0.5 cm for each step.
Color preset was optimized to detect the lowest and slowest blood flow within the prostate.
We counted every discrete color Doppler signal (CD-spot). To compare CDS data we
used the Student’s t test and p< 0.05 was considered significant. Afterwards 43 patients
joined the 2nd phase. Patients were assigned to the control and study groups according
to sequentially numbered sealed envelopes. Patients in the were study group (n-22)
received 0.5 mg dutasteride 6 weeks before TURP, while patients enrolled in the control
group (n- 21) had no pre-treatment.
Results: 1st phase: Prostate volumes ranged from 35.7 to 53.9 ml. Mean CD-spots before
and after the treatment were 11.6±6.38 and 8.22±5.24, respectively. Significant decline
in CD-spots count was detected in 23 (72%) patients (p<0.05) and was more distinctive
in the periurethral zone at the step-images proximal to verumontanum. 2nd phase: There
was no significant difference in the mean age of two groups (p= 0.524). The same is true
about mean volume of transition zone (p=0.482), mean weight of resected tissue (p=
0.433) and mean Hb before TUR-P (p= 1.000). Operating time and volume of irrigation
fluid were significantly different in control and study groups (50.55 min / 42.65, p= 0.014;
13.10/8.03, p=0.047). Two patients in the control group received blood transfusion. There
was no case of TUR syndrome in the study group, while it was documented in 2 patients
in the control group.
Conclusions: Six weeks of dutasteride treatment may reduce prostate tissue vascularity
in the periurthral area proximal to verumontanum, thereby pre-TURP treatment with this
medicine could be beneficial. 2nd phase of our study confirmed that pre-operative treatment
with dutasteride could improve operative performance and avoid TUR syndrome.",http://www.europeanurology.com/article/S1569-9056(07)60053-0/pdf/54+VARDENAFIL+REDUCES+PROSTATE+HYPERPLASIA+AND+IMPROVES+LOWER+URINARY+TRACT+SYMPOTMS+IN+THE+RAT,

TURP,General support of TURP Procedure,PK,Resection Loop / Other Electrode,Marszalek,PK,Transurethral Resection of the Prostate,"European Urology Supplements, 8 (2009) 504-512","TURP unsurpassed for Long-term outcome, low morbidity, abandoned TUR syndrome, enables safe endoscopic treatment of large glands.","Abstract
For decades, transurethral resection of the prostate (TURP) has been the gold-standard therapy for severe benign prostatic obstruction (BPO). Diagnostic work-up and indications for TURP should follow the European Association of Urology benign prostatic hyperplasia guidelines. Pressure flow studies are not indicated as a routine diagnostic procedure but are highly recommended under certain conditions (eg, unsuccessful TURP, young age, previous pelvic surgery). Various technical improvements such as video-TURP, continuous-flow instruments, and bipolar TURP have substantially decreased the mortality and morbidity of TURP today. In the bipolar transurethral resection era, bleeding remains the most significant intra- and perioperative complication. The short-term and, particularly, long-term efficacy of TURP is unsurpassed, as documented by substantial improvements in symptoms, maximum flow rate, and postvoid residual volume. The retreatment rate of TURP is in the range of 8–12% within a decade after primary surgery, a value reached by many minimally invasive procedures as early as within 1–2 yr. Despite an intense 20 yr of research for a minimally invasive alternative, TURP still is and will most likely remain the reference standard for the surgical management of severe BPO.

Take Home Message
Diagnostic work-up and indications for transurethral resection of the prostate (TURP) should follow the European Association of Urology benign prostatic hyperplasia guidelines. Despite intense research for a minimally invasive alternative, TURP still is and will most likely remain the reference standard for the surgical management of severe benign prostatic obstruction.",http://www.europeanurology.com/article/S1569-9056(09)00032-3/abstract,

TURP,Large Prostate,PK,Resection Loop / Other Electrode,Giulianelli,PK,Comparative randomized study on the efficaciousness of treatment of BOO due to BPH in patients having till 100 gr prostate using endoscopic Gyrus prostate resection vs. opsu.,POS-02.71 Urology 70 (Supp 3A) Sept 2007,"Shorter periods of catheterization, hospitalization, retreatments and fewer hemotransfusions.",,http://www.goldjournal.net/article/S0090-4295(07)01545-2/fulltext,

TURP,Large Prostate,PK,Resection Loop / Other Electrode,Ozer,PK,The Efficacy of PK TURP with Axipolar Electrocautery System in Prostate Adenomas Greater than 45 Grams,"Journal of Endourology, Sept 2003, Vol 17, Supp 1, ABSTRACT",Possible to resect greater volumes of tissue without interfering with the electrolyte balance of the patient.,"Objective To test the safety and efficacy of transurethral
prostate resection (TUR-P) with axipolar electrocautery
using saline as irrigation solution in prostates greater
than 45 grams.
Materials and Methods Between January and April
2002, 20 patients with benign prostate hyperplasia on
urinary catheter drainage due to chronic urinary retention
were randomized into two groups. In group 1, TURP
was performed using the Gyrus® plasmakinetic system
with axipolar electrocautery and sterile saline as the
irrigation solution. Patients in group 2 underwent conventional
TUR-P with unipolar electrocautery and mannitol
as the irrigation solution. The volumes of the adenomas
ranged between 45-100 gr. The resections were
performed by the same surgeon and 26 fr resectoscopes
were used in both groups.
Results The were no statistically significant differences
in age of the patients, preoperative prostate volumes,
mean operation time, early postoperative uroflowmetry
parameters, hospital stay and blood loss, between group
1 and 2. Mean weight of resected tissue in group 1 and
2 were 50 and 44 grams respectively and the difference
was not significant. However there was a significant
decrease in serum Na and Cl concentrations of the
patients in group 2 when compared to group 1 (p<0,01).
There were no postoperative complications in either
groups.
Conclusions TUR-P with saline irrigation & axipolar electrocautery
is an effective treatment in patients with
larger prostates, even in adenomas greater than 60
grams. With this method it is possible resect greater volumes
of tissue without interfering with the electrolyte
balance of the patient. Operative time could be shortened
by using loops with larger diameters.",http://www.liebertonline.com/doi/abs/10.1089/089277903322397423?prevSearch=allfield%253A%252834.%2509%25C3%2596zer%2BK%252C%2BKozacGoglu%2BZ%252C%2BBal%2BK%252C%2BSeng%25C3%25BCl%2BF%2B%2526%2BB%25C3%25B6l%25C3%25BCkbasG%2BA%2529&searchHistoryKey=,

TURP,Length of Stay,PK,Resection Loop / Other Electrode,Brancato,PK,Safety and efficacy of Gyrus PlasmaKinetic bipolar energy in transurethral resection of the prostate.,Moderated Poster Session  MP 21.06,"42 patients:  22 GPKS and 20 with MTURP.  LOS significantly longer in MTURP (p=0,01).",,http://www.goldjournal.net/article/S0090-4295(06)01595-0/fulltext,

TURP,Length of Stay,PK,Resection Loop / Other Electrode,de Sio,PK,Gyrus Bipolar Versus Standard Monopolar TURP:  A Randomized Prospective Trial,"Journal of Urology  Volume 67, Number 1, 2006","Cath time 72hrs vs. 100 hrs (p<0.05), Length of Stay shorter, improving hemostasis, reducing risk of hyponatremia","Objectives
To compare bipolar plasmakinetic (PK) with standard monopolar transurethral resection of the prostate (TURP).

Methods
A total of 70 patients were prospectively randomized into two groups: 35 patients underwent PK TURP with the Gyrus device, and 35 patients underwent standard monopolar TURP. We evaluated the time to catheter removal and hospital discharge, operating time, blood loss, postoperative irrigation, complications, urinary flow rates, symptom relief, and postvoid residual volumes.

Results
At baseline, the study groups were comparable in age, prostate volume, mean prostate-specific antigen value, International Prostate Symptom Score, quality-of-life score, flow rate, and postvoid residual volume. The mean catheterization time was 72 and 100 hours in the PK and standard groups, respectively. This difference was statistically significant (P <0.05), as was the difference in the time to hospital discharge. No difference was found in the mean resection time, amount of resected tissue, or variations in hemoglobin and sodium levels. The improvement in flow rate, postvoid residual volume, International Prostate Symptom Score, and quality-of-life score was comparable between the two groups at 12 months of follow-up.

Conclusions
